27197;1;10875;10875000
27198;1;10875;10875000
17636;1;600000;0
9956;1;5250;5250000
10226;1;65000;65000000
10225;1;12000;12000000
17643;1;8000;0
17647;1;500;0
17646;1;2000;0
15682;5;135000;54000000
15676;5;135000;54000000
27240;1;375;150000
27238;1;10875;4350000
27239;1;79375;31750000
27102;1;375;150000
22534;1;10875;4350000
22535;1;79375;31750000
27151;1;375;150000
27149;1;10875;4350000
27150;1;79375;31750000
27103;1;375;150000
22570;1;10875;4350000
22571;1;79375;31750000
3893;1;15000;10000000
27170;1;375;150000
27167;1;10875;4350000
27171;1;79375;31750000
27182;1;375;150000
27176;1;10875;4350000
27181;1;79375;31750000
27175;1;375;150000
27169;1;10875;4350000
27174;1;79375;31750000
27180;1;375;150000
27177;1;10875;4350000
27179;1;79375;31750000
27185;1;375;150000
27178;1;10875;4350000
27184;1;79375;31750000
27147;1;10875;10875000
27148;1;79375;79375000
25545;1;10875;10875000
25546;1;79375;79375000
25547;1;10875;10875000
25548;1;79375;79375000
27120;1;375;375000
13265;1;10875;10875000
27121;1;79375;79375000
27125;1;375;375000
13255;1;10875;10875000
27124;1;79375;79375000
27117;1;375;375000
13259;1;10875;10875000
27116;1;79375;79375000
27123;1;375;375000
13251;1;10875;10875000
27122;1;79375;79375000
27119;1;375;375000
13260;1;10875;10875000
27118;1;79375;79375000
27127;1;375;375000
13261;1;10875;10875000
27126;1;79375;79375000
27226;1;375;375000
13232;1;10875;10875000
27225;1;79375;79375000
27143;1;375;375000
13216;1;10875;10875000
27142;1;79375;79375000
27129;1;375;375000
13254;1;10875;10875000
27128;1;79375;79375000
27229;1;375;375000
13233;1;10875;10875000
27227;1;79375;79375000
27231;1;375;375000
13234;1;10875;10875000
27230;1;79375;79375000
27233;1;375;375000
13235;1;10875;10875000
27232;1;79375;79375000
10244;1;10875;10875000
27130;1;79375;79375000
27237;1;375;375000
27224;1;10875;10875000
27236;1;79375;79375000
27235;1;375;375000
13236;1;10875;10875000
27234;1;79375;79375000
27259;1;375;375000
27258;1;79375;79375000
27255;1;375;375000
27254;1;79375;79375000
27257;1;375;375000
27256;1;79375;79375000
12487;1;3000;0
15822;5;72000;28800000
15819;5;90000;36000000
15791;5;36000;14400000
16063;5;90000;36000000
17620;1;50000;0
17620;1;30000;10000000
15932;5;168750;67500000
15930;5;135000;54000000
16066;5;54000;21600000
15926;5;101250;40500000
17635;1;150000;0
17635;1;100000;20000000
20212;1;9000;0
27090;1;375;375000
13219;1;10875;10875000
19688;1;79375;79375000
27087;1;375;375000
13222;1;10875;10875000
19689;1;79375;79375000
27075;1;375;375000
9957;1;10875;10875000
19686;1;79375;79375000
27084;1;375;375000
13225;1;10875;10875000
19690;1;79375;79375000
27081;1;375;375000
13244;1;10875;10875000
19687;1;79375;79375000
27101;1;375;375000
16008;1;10875;10875000
16009;1;79375;79375000
27111;1;375;375000
13239;1;10875;10875000
27110;1;79375;79375000
27099;1;375;375000
13240;1;10875;10875000
16004;1;79375;79375000
27098;1;375;375000
13238;1;10875;10875000
16005;1;79375;79375000
27100;1;375;375000
13243;1;10875;10875000
16006;1;79375;79375000
27097;1;375;375000
13237;1;10875;10875000
16003;1;79375;79375000
25718;1;3000;0
20211;1;3000;0
27079;1;375;375000
13246;1;10875;10875000
19692;1;79375;79375000
27077;1;375;375000
13166;1;10875;10875000
19693;1;79375;79375000
27088;1;375;375000
13217;1;10875;10875000
19694;1;79375;79375000
27085;1;375;375000
13220;1;10875;10875000
19695;1;79375;79375000
27082;1;375;375000
13223;1;10875;10875000
19691;1;79375;79375000
27074;1;375;375000
13256;1;10875;10875000
19550;1;79375;79375000
27072;1;375;375000
13257;1;10875;10875000
19549;1;79375;79375000
27071;1;375;375000
17871;1;10875;10875000
19548;1;79375;79375000
27073;1;375;375000
19684;1;10875;10875000
19685;1;79375;79375000
27070;1;375;375000
13258;1;10875;10875000
19547;1;79375;79375000
20210;1;1000;0
17637;1;500000;0
17637;1;500000;200000000
20209;1;1000;0
3895;1;15000;10000000
20213;1;9000;0
27094;1;375;375000
24632;1;10875;10875000
24640;1;79375;79375000
27089;1;375;375000
13218;1;10875;10875000
19698;1;79375;79375000
27086;1;375;375000
13221;1;10875;10875000
19699;1;79375;79375000
27092;1;375;375000
13247;1;10875;10875000
24636;1;79375;79375000
27093;1;375;375000
13248;1;10875;10875000
24637;1;79375;79375000
27096;1;375;375000
13249;1;10875;10875000
24638;1;79375;79375000
27076;1;375;375000
10204;1;10875;10875000
19696;1;79375;79375000
27083;1;375;375000
13224;1;10875;10875000
19700;1;79375;79375000
27095;1;375;375000
13250;1;10875;10875000
24639;1;79375;79375000
27078;1;375;375000
13245;1;10875;10875000
19697;1;79375;79375000
27091;1;375;375000
24641;1;10875;10875000
24642;1;79375;79375000
27106;1;375;375000
13262;1;10875;10875000
16247;1;79375;79375000
27105;1;375;375000
10228;1;10875;10875000
16246;1;79375;79375000
27107;1;375;375000
13263;1;10875;10875000
16248;1;79375;79375000
27104;1;375;375000
13253;1;10875;10875000
16245;1;79375;79375000
27080;1;375;375000
13252;1;10875;10875000
16249;1;79375;79375000
27131;1;375;375000
27246;1;375;375000
27109;1;10875;10875000
27245;1;79375;79375000
13226;1;10875;10875000
27244;1;375;375000
13227;1;10875;10875000
27243;1;79375;79375000
27249;1;375;375000
13228;1;10875;10875000
27247;1;79375;79375000
27251;1;375;375000
13229;1;10875;10875000
27250;1;79375;79375000
27253;1;375;375000
27108;1;10875;10875000
27252;1;79375;79375000
13230;1;10875;10875000
13231;1;10875;10875000
24595;100;500;0
17815;1;500;0
17816;1;2000;0
17814;1;8000;0
15757;1;20000;8000000
15755;1;60000;24000000
15753;1;16000;6400000
15751;1;48000;19200000
16047;1;22500;9000000
16046;1;15750;6300000
16048;1;26250;10500000
16049;1;15750;6300000
15749;1;12000;4800000
15747;1;36000;14400000
16050;1;15750;6300000
16051;1;21000;8400000
16052;1;15750;6300000
16053;1;15750;6300000
16054;1;21000;8400000
16055;1;21000;8400000
16056;1;21000;8400000
16057;1;26250;10500000
15703;1;6000;2400000
15704;5;18000;7200000
15719;1;10000;4000000
15720;5;30000;12000000
15717;1;10000;4000000
15718;5;30000;12000000
15715;1;10000;4000000
15716;5;30000;12000000
15713;1;10000;4000000
15714;5;30000;12000000
15683;1;26250;10500000
15684;5;78750;31500000
28324;5000;2400;2400000
28326;5000;1600;1600000
28328;5000;1200;1200000
17485;1;26250;10500000
28332;5000;2400;2400000
28334;5000;1600;1600000
28336;5000;1200;1200000
16058;1;21000;8400000
16059;1;26250;10500000
16060;1;26250;10500000
15697;1;6000;2400000
15917;1;8000;3200000
21894;5000;2400;2400000
21896;5000;1600;1600000
21898;5000;1200;1200000
15923;1;8000;3200000
15699;1;6000;2400000
17812;1;80000;0
21902;5000;2400;2400000
21904;5000;1600;1600000
21906;5000;1200;1200000
15806;1;30000;12000000
15807;5;90000;36000000
28375;1;7000;2800000
17487;1;7000;2800000
15919;1;8000;3200000
15701;1;6000;2400000
17492;1;39375;15750000
15939;1;56250;22500000
15904;1;45000;18000000
17491;1;15750;6300000
15702;5;18000;7200000
17493;1;31500;12600000
15937;1;45000;18000000
15903;1;36000;14400000
15813;1;16000;6400000
21910;5000;2400;2400000
21912;5000;1600;1600000
21914;5000;1200;1200000
15812;1;16000;6400000
21918;5000;2400;2400000
21922;5000;1600;1600000
21924;5000;1200;1200000
21926;5000;2400;2400000
21928;5000;1600;1600000
21931;5000;1200;1200000
17484;1;21000;8400000
15700;5;18000;7200000
15698;5;18000;7200000
17488;1;15750;6300000
15907;1;45000;18000000
17494;1;23625;9450000
15935;1;33750;13500000
15902;1;27000;10800000
15921;1;8000;3200000
15695;1;6000;2400000
15696;5;18000;7200000
21935;5000;2400;2400000
21937;5000;1600;1600000
21939;5000;1200;1200000
17490;1;26250;10500000
15965;1;18000;7200000
15966;5;54000;21600000
15891;1;80000;32000000
15893;1;80000;32000000
15901;1;54000;21600000
29336;1;90000;0
17713;1;240000;0
17732;1;600000;0
15758;5;60000;24000000
15756;5;180000;72000000
15754;5;48000;19200000
15752;5;144000;57600000
15750;5;36000;14400000
15748;5;108000;43200000
15918;5;24000;9600000
15924;5;24000;9600000
15920;5;24000;9600000
15908;5;135000;54000000
15922;5;24000;9600000
15892;5;240000;48000000
15894;5;240000;48000000
12203;1;9000;0
12209;1;9000;0
12202;1;3000;0
12208;1;3000;0
12485;1;3000;0
17486;5;78750;31500000
17813;1;50000;0
17813;1;30000;10000000
15940;5;168750;67500000
15938;5;135000;54000000
17489;5;47250;18900000
15936;5;101250;40500000
12201;1;1000;0
11084;1;1000;0
17714;1;150000;0
17714;1;100000;20000000
17733;1;500000;0
17733;1;500000;200000000
24592;100;500;0
17794;1;2000;0
17795;1;500;0
17793;1;8000;0
17726;1;600000;0
29337;1;90000;0
15693;1;6750;2700000
15694;5;20250;8100000
15711;1;11250;4500000
15712;5;33750;13500000
15709;1;11250;4500000
15710;5;33750;13500000
15707;1;11250;4500000
15708;5;33750;13500000
15705;1;11250;4500000
15706;5;33750;13500000
17526;1;7000;2800000
17528;1;20000;8000000
17529;5;60000;24000000
15874;1;30000;12000000
15873;1;30000;12000000
15872;1;18000;7200000
15871;1;18000;7200000
15687;1;6750;2700000
15729;1;9000;3600000
15730;5;27000;10800000
15723;1;9000;3600000
15724;5;27000;10800000
15725;1;9000;3600000
15726;5;27000;10800000
15727;1;9000;3600000
15728;5;27000;10800000
15721;1;9000;3600000
15722;5;27000;10800000
15689;1;6750;2700000
15870;1;24000;9600000
15869;1;24000;9600000
23107;10;3750;3750000
23091;10;2100;2100000
23073;10;1350;1350000
15868;1;18000;7200000
15810;1;30000;12000000
15811;5;90000;36000000
15867;1;24000;9600000
15786;1;8750;3500000
15804;1;40000;16000000
15885;1;50000;20000000
15866;1;24000;9600000
23115;10;3750;3750000
23099;10;2100;2100000
23081;10;1350;1350000
15691;1;6750;2700000
17546;1;50625;20250000
15963;1;56250;22500000
15692;5;20250;8100000
17547;1;40500;16200000
15784;1;8000;3200000
15961;1;45000;18000000
15802;1;32000;12800000
15883;1;40000;16000000
15863;1;30000;12000000
15862;1;30000;12000000
23117;10;3750;3750000
23101;10;2100;2100000
23083;10;1350;1350000
23105;10;3750;3750000
23089;10;2100;2100000
23071;10;1350;1350000
15861;1;24000;9600000
23119;10;3750;3750000
23103;10;2100;2100000
23085;10;1350;1350000
15690;5;20250;8100000
15688;5;20250;8100000
17703;1;80000;0
17548;1;30375;12150000
15780;1;6000;2400000
15957;1;33750;13500000
15800;1;24000;9600000
15865;1;18000;7200000
15864;1;18000;7200000
15881;1;30000;12000000
23113;10;3750;3750000
23097;10;2100;2100000
23079;10;1350;1350000
15860;1;36000;14400000
15685;1;6750;2700000
15686;5;20250;8100000
23111;10;3750;3750000
23095;10;2100;2100000
23077;10;1350;1350000
23109;10;3750;3750000
23093;10;2100;2100000
23075;10;1350;1350000
17709;1;240000;0
17527;5;21000;8400000
15787;5;26250;10500000
15785;5;24000;9600000
15781;5;18000;7200000
12484;1;3000;0
17727;1;500000;0
17727;1;500000;200000000
15805;5;120000;48000000
15886;5;150000;60000000
15964;5;168750;67500000
15962;5;135000;54000000
15803;5;96000;38400000
15884;5;120000;48000000
17704;1;50000;0
17704;1;30000;10000000
15958;5;101250;40500000
15801;5;72000;28800000
15882;5;90000;36000000
12205;1;9000;0
12215;1;9000;0
12204;1;3000;0
12214;1;3000;0
17710;1;150000;0
17710;1;100000;20000000
11083;1;1000;0
12213;1;1000;0
17527;1;21000;8400000
15787;1;26250;10500000
15785;1;24000;9600000
15781;1;18000;7200000
29344;1;90000;0
15770;1;15000;6000000
15771;5;45000;18000000
15768;1;45000;18000000
15769;5;135000;54000000
15766;1;12000;4800000
15767;5;36000;14400000
15764;1;36000;14400000
15765;5;108000;43200000
15844;1;18000;7200000
15843;1;18000;7200000
15761;1;9000;3600000
15762;5;27000;10800000
15759;1;27000;10800000
15760;5;72000;28800000
15841;1;24000;9600000
15840;1;24000;9600000
15838;1;30000;12000000
15837;1;30000;12000000
15836;1;18000;7200000
17549;1;6000;2400000
22993;5000;2400;2400000
22977;5000;1600;1600000
22961;5000;1200;1200000
17832;1;11250;4500000
17834;1;11250;4500000
17836;1;11250;4500000
17838;1;11250;4500000
15677;1;40000;16000000
17841;1;80000;0
15835;1;24000;9600000
15834;1;30000;12000000
15833;1;30000;12000000
17555;1;6000;2400000
15739;1;8000;3200000
15733;1;8000;3200000
15735;1;8000;3200000
15737;1;8000;3200000
15731;1;8000;3200000
17553;1;6000;2400000
15832;1;24000;9600000
15831;1;24000;9600000
15830;1;24000;9600000
15829;1;30000;12000000
23003;5000;2400;2400000
22987;5000;1600;1600000
22971;5000;1200;1200000
23007;5000;2400;2400000
22991;5000;1600;1600000
22975;5000;1200;1200000
17551;1;6000;2400000
15746;1;45000;18000000
15955;1;56250;22500000
23001;5000;2400;2400000
22985;5000;1600;1600000
22969;5000;1200;1200000
15828;1;18000;7200000
15827;1;18000;7200000
15826;1;18000;7200000
15895;1;30000;12000000
15745;1;36000;14400000
15953;1;45000;18000000
15825;1;30000;12000000
22995;5000;2400;2400000
22979;5000;1600;1600000
22963;5000;1200;1200000
17520;1;18000;7200000
17521;5;54000;21600000
15744;1;27000;10800000
15949;1;33750;13500000
17559;1;20000;8000000
17561;5;60000;24000000
17557;1;6000;2400000
22999;5000;2400;2400000
22983;5000;1600;1600000
22967;5000;1200;1200000
15792;1;18000;7200000
15793;5;54000;21600000
15967;1;18000;7200000
15968;5;54000;21600000
23005;5000;2400;2400000
22989;5000;1600;1600000
22973;5000;1200;1200000
22997;5000;2400;2400000
22981;5000;1600;1600000
22965;5000;1200;1200000
24594;100;500;0
17728;1;600000;0
17843;1;240000;0
17550;5;18000;7200000
17833;5;33750;13500000
17835;5;33750;13500000
17837;5;33750;13500000
17839;5;33750;13500000
15678;5;120000;48000000
15740;5;24000;9600000
15734;5;24000;9600000
15736;5;24000;9600000
15738;5;24000;9600000
15732;5;24000;9600000
15896;5;90000;36000000
17552;5;18000;7200000
17554;5;18000;7200000
17556;5;18000;7200000
17558;5;18000;7200000
17850;1;8000;0
17849;1;2000;0
17848;1;500;0
15842;5;72000;28800000
15839;5;90000;36000000
17842;1;50000;0
17842;1;30000;10000000
15956;5;168750;67500000
15954;5;135000;54000000
15950;5;101250;40500000
12486;1;3000;0
12212;1;9000;0
12207;1;9000;0
12211;1;3000;0
12206;1;3000;0
17729;1;500000;0
17729;1;500000;200000000
12210;1;1000;0
11082;1;1000;0
17844;1;150000;0
17844;1;100000;20000000
24597;100;500;0
17514;1;6750;2700000
17502;1;11250;4500000
17504;1;11250;4500000
17506;1;11250;4500000
17508;1;11250;4500000
15788;1;7000;2800000
17510;1;20000;8000000
15859;1;30000;12000000
15858;1;30000;12000000
15857;1;18000;7200000
15856;1;18000;7200000
17518;1;6750;2700000
17536;1;9000;3600000
17542;1;9000;3600000
17540;1;9000;3600000
17538;1;9000;3600000
17544;1;9000;3600000
17516;1;6750;2700000
15855;1;24000;9600000
15854;1;24000;9600000
15853;1;18000;7200000
15808;1;30000;12000000
15852;1;24000;9600000
15778;1;8750;3500000
15798;1;45000;18000000
15799;5;135000;54000000
15879;1;50000;20000000
15880;5;150000;60000000
15851;1;24000;9600000
17512;1;6750;2700000
15743;1;50625;20250000
15947;1;56250;22500000
15948;5;168750;67500000
15742;1;40500;16200000
15776;1;8000;3200000
15945;1;45000;18000000
15946;5;135000;54000000
15796;1;36000;14400000
15797;5;108000;43200000
15877;1;40000;16000000
15878;5;120000;48000000
15848;1;30000;12000000
15847;1;30000;12000000
15846;1;24000;9600000
15741;1;30375;12150000
15772;1;6000;2400000
15941;1;33750;13500000
15942;5;101250;40500000
15794;1;27000;10800000
15795;5;81000;32400000
15850;1;18000;7200000
15849;1;18000;7200000
15875;1;30000;12000000
15876;5;90000;36000000
15845;1;30000;12000000
20721;5000;1800;1800000
19994;5000;1200;1200000
19970;1;900;900000
20737;5000;2700;2700000
20727;5000;1800;1800000
20000;5000;1200;1200000
19976;1;900;900000
20739;5000;2700;2700000
20735;5000;1800;1800000
20008;5000;1200;1200000
19992;1;900;900000
20741;5000;2700;2700000
20731;5000;1800;1800000
20004;5000;1200;1200000
19988;1;900;900000
20743;5000;2700;2700000
20723;5000;1800;1800000
19996;5000;1200;1200000
19972;1;900;900000
20745;5000;2700;2700000
20733;5000;1800;1800000
20006;5000;1200;1200000
19990;1;900;900000
20747;5000;2700;2700000
20725;5000;1800;1800000
19998;5000;1200;1200000
19974;1;900;900000
20749;5000;2700;2700000
20729;5000;1800;1800000
20002;5000;1200;1200000
19986;1;900;900000
20751;5000;2700;2700000
17720;1;240000;15000000
17721;1;80000;20000000
17932;1;80000;5000000
17933;1;20000;10000000
20498;1;23625;23625000
20500;1;31500;31500000
20502;1;78750;78750000
20504;1;141750;141750000
20506;1;47250;47250000
20508;1;267750;267750000
22113;1;7500;7500000
22114;1;10000;10000000
22115;1;25000;25000000
22116;1;45000;45000000
22117;1;15000;15000000
22118;1;85000;85000000
17738;1;800000;80000000
17739;1;400000;100000000
28685;1000;250;750
28683;1000;250;750
3564;1;37500;37500000
3564;5;150000;150000000
3574;1;37500;37500000
3574;5;150000;150000000
3537;1;37500;37500000
3537;5;150000;150000000
3535;1;37500;37500000
3535;5;150000;150000000
3580;1;37500;37500000
3580;5;150000;150000000
3545;1;37500;37500000
3545;5;150000;150000000
3543;1;37500;37500000
3543;5;150000;150000000
3963;1;6000;20000000
3557;1;37500;37500000
3557;5;150000;150000000
3562;1;37500;37500000
3562;5;150000;150000000
3560;1;37500;37500000
3560;5;150000;150000000
3196;1;2500;2500000
3197;1;37500;37500000
3198;1;250000;250000000
3185;1;2500;2500000
3188;1;37500;37500000
3189;1;250000;250000000
3190;1;2500;2500000
3191;1;37500;37500000
3192;1;250000;250000000
3199;1;2500;2500000
3200;1;37500;37500000
3201;1;250000;250000000
3193;1;2500;2500000
3194;1;37500;37500000
3195;1;250000;250000000
3120;1;2500;2500000
3121;1;37500;37500000
3124;1;250000;250000000
3104;1;2500;2500000
3105;1;37500;37500000
3108;1;250000;250000000
3093;1;2500;2500000
3094;1;37500;37500000
3095;1;250000;250000000
3101;1;2500;2500000
3102;1;37500;37500000
3103;1;250000;250000000
3112;1;2500;2500000
3113;1;37500;37500000
3116;1;250000;250000000
3096;1;2500;2500000
3097;1;37500;37500000
3100;1;250000;250000000
3109;1;2500;2500000
3110;1;37500;37500000
3111;1;250000;250000000
3117;1;2500;2500000
3118;1;37500;37500000
3119;1;250000;250000000
3149;1;2500;2500000
3150;1;37500;37500000
3151;1;250000;250000000
3203;1;2500;2500000
3208;1;37500;37500000
3213;1;250000;250000000
3204;1;2500;2500000
3209;1;37500;37500000
3214;1;250000;250000000
3205;1;2500;2500000
3210;1;37500;37500000
3215;1;250000;250000000
3206;1;2500;2500000
3211;1;37500;37500000
3216;1;250000;250000000
3202;1;2500;2500000
3207;1;37500;37500000
3212;1;250000;250000000
3479;1;2500;2500000
3481;1;37500;37500000
3482;1;250000;250000000
3471;1;2500;2500000
3474;1;37500;37500000
3475;1;250000;250000000
3414;1;2500;2500000
3415;1;37500;37500000
3470;1;250000;250000000
3476;1;2500;2500000
3477;1;37500;37500000
3478;1;250000;250000000
3291;1;2500;2500000
3292;1;37500;37500000
3299;1;250000;250000000
3247;1;2500;2500000
3248;1;37500;37500000
3249;1;250000;250000000
3253;1;2500;2500000
3254;1;37500;37500000
3255;1;250000;250000000
3237;1;2500;2500000
3238;1;37500;37500000
3239;1;250000;250000000
3250;1;2500;2500000
3251;1;37500;37500000
3252;1;250000;250000000
3240;1;2500;2500000
3241;1;37500;37500000
3246;1;250000;250000000
3256;1;2500;2500000
3257;1;37500;37500000
3258;1;250000;250000000
3547;1;37500;37500000
3547;5;150000;150000000
3572;1;37500;37500000
3572;5;150000;150000000
3570;1;37500;37500000
3570;5;150000;150000000
3125;1;2500;2500000
3126;1;37500;37500000
3127;1;250000;250000000
3222;1;2500;2500000
3224;1;250000;250000000
3231;1;2500;2500000
3232;1;37500;37500000
3233;1;250000;250000000
3128;1;2500;2500000
3129;1;37500;37500000
3132;1;250000;250000000
3133;1;2500;2500000
3134;1;37500;37500000
3135;1;250000;250000000
3136;1;2500;2500000
3137;1;37500;37500000
3140;1;250000;250000000
3217;1;2500;2500000
3234;1;37500;37500000
3235;1;250000;250000000
3225;1;2500;2500000
3226;1;37500;37500000
3227;1;250000;250000000
3141;1;2500;2500000
3142;1;37500;37500000
3143;1;250000;250000000
3236;1;2500;2500000
3220;1;37500;37500000
3221;1;250000;250000000
3144;1;2500;2500000
3145;1;37500;37500000
3148;1;250000;250000000
3085;1;2500;2500000
3086;1;37500;37500000
3087;1;250000;250000000
3080;1;2500;2500000
3081;1;37500;37500000
3084;1;250000;250000000
3088;1;2500;2500000
3089;1;37500;37500000
3092;1;250000;250000000
3077;1;2500;2500000
3078;1;37500;37500000
3079;1;250000;250000000
3228;1;2500;2500000
3229;1;37500;37500000
3230;1;250000;250000000
3271;1;2500;2500000
3272;1;37500;37500000
3273;1;250000;250000000
3265;1;2500;2500000
3266;1;37500;37500000
3267;1;250000;250000000
3262;1;2500;2500000
3263;1;37500;37500000
3264;1;250000;250000000
3274;1;2500;2500000
3275;1;37500;37500000
3276;1;250000;250000000
3277;1;2500;2500000
3278;1;37500;37500000
3279;1;250000;250000000
3280;1;2500;2500000
3281;1;37500;37500000
3282;1;250000;250000000
3268;1;2500;2500000
3269;1;37500;37500000
3270;1;250000;250000000
3288;1;2500;2500000
3289;1;37500;37500000
3290;1;250000;250000000
3283;1;2500;2500000
3284;1;37500;37500000
3287;1;250000;250000000
3157;1;2500;2500000
3158;1;37500;37500000
3159;1;250000;250000000
3181;1;2500;2500000
3182;1;37500;37500000
3183;1;250000;250000000
3152;1;2500;2500000
3153;1;37500;37500000
3156;1;250000;250000000
3160;1;2500;2500000
3161;1;37500;37500000
3164;1;250000;250000000
3165;1;2500;2500000
3166;1;37500;37500000
3167;1;250000;250000000
3168;1;2500;2500000
3169;1;37500;37500000
3172;1;250000;250000000
3173;1;2500;2500000
3174;1;37500;37500000
3175;1;250000;250000000
3176;1;2500;2500000
3177;1;37500;37500000
3180;1;250000;250000000
15789;5;21000;8400000
15779;5;26250;10500000
15777;5;24000;9600000
15773;1;18000;7200000
20121;1;23625;23625000
20157;1;31500;31500000
20159;1;78750;78750000
20160;1;141750;141750000
20158;1;47250;47250000
20161;1;267750;267750000
17715;1;240000;15000000
17716;1;80000;20000000
21366;5000;1800;1800000
21350;5000;1200;1200000
21334;5000;900;900000
21368;5000;2700;2700000
27409;5000;2940;2940000
27445;5000;2100;2100000
27367;5000;1680;1680000
27313;5000;1295;1295000
27349;5000;3850;3850000
21356;5000;1800;1800000
21340;5000;1200;1200000
21324;5000;900;900000
21370;5000;2700;2700000
21352;5000;1800;1800000
21336;5000;1200;1200000
21320;5000;900;900000
21372;5000;2700;2700000
21358;5000;1800;1800000
21342;5000;1200;1200000
21326;5000;900;900000
21374;5000;2700;2700000
27373;5000;2940;2940000
27433;5000;2100;2100000
27383;5000;1680;1680000
27319;5000;1295;1295000
27337;5000;3850;3850000
27427;5000;2940;2940000
27451;5000;2100;2100000
27379;5000;1680;1680000
27325;5000;1295;1295000
27357;5000;3850;3850000
21364;5000;1800;1800000
21348;5000;1200;1200000
21332;5000;900;900000
21376;5000;2700;2700000
27391;5000;2940;2940000
27439;5000;2100;2100000
27353;5000;1680;1680000
27331;5000;1295;1295000
27343;5000;3850;3850000
21360;5000;1800;1800000
21344;5000;1200;1200000
21328;5000;900;900000
21378;5000;2700;2700000
21354;5000;1800;1800000
21338;5000;1200;1200000
21322;5000;900;900000
21380;5000;2700;2700000
21362;5000;1800;1800000
21346;5000;1200;1200000
21330;5000;900;900000
21382;5000;2700;2700000
22107;1;7500;7500000
22108;1;10000;10000000
22109;1;25000;25000000
22110;1;45000;45000000
22111;1;15000;15000000
22112;1;85000;85000000
17918;1;800000;80000000
17919;1;400000;100000000
28671;1000;250;750000
28673;1000;250;750000
17930;1;80000;5000000
17931;1;20000;10000000
28729;1;27000;18000000
28731;1;9000;6000000
28733;1;27000;18000000
28735;1;27000;18000000
28737;1;27000;18000000
28790;1;28350;18900000
28791;1;37800;25200000
28792;1;94500;63000000
28793;1;170100;113400000
28794;1;56700;37800000
28795;1;321300;214200000
